algorithm,seed,generation,best_fitness
SA,6,11,3690.113761604958
SA,6,12,3690.113761604958
SA,6,13,3690.113761604958
SA,6,14,3689.487160999135
SA,6,15,3663.228449490826
SA,6,16,3662.3850174022473
SA,6,17,3662.3850174022473
SA,6,18,3658.76946673811
SA,6,19,3658.76946673811
SA,6,20,3658.76946673811
SA,6,21,3658.76946673811
SA,6,22,3658.76946673811
SA,6,23,3658.76946673811
SA,6,24,3658.76946673811
SA,6,25,3658.76946673811
SA,6,26,3657.4646110447984
SA,6,27,3657.4646110447984
SA,6,28,3657.4646110447984
SA,6,29,3657.4646110447984
SA,6,30,3657.4646110447984
SA,6,31,3657.4646110447984
SA,6,32,3657.4646110447984
SA,6,33,3657.4646110447984
SA,6,34,3657.4646110447984
SA,6,35,3657.4646110447984
SA,6,36,3657.4646110447984
SA,6,37,3657.4646110447984
SA,6,38,3657.4646110447984
SA,6,39,3657.4646110447984
SA,6,40,3656.409315882428
SA,6,41,3656.409315882428
SA,6,42,3543.255046053013
SA,6,43,3543.255046053013
SA,6,44,3543.255046053013
SA,6,45,3543.255046053013
SA,6,46,3543.255046053013
SA,6,47,3539.2804710957726
SA,6,48,3539.2804710957726
SA,6,49,3539.2804710957726
SA,7,0,4558.27498889743
SA,7,1,4555.99262789824
SA,7,2,4546.781777201955
SA,7,3,3730.166756135105
SA,7,4,3730.166756135105
SA,7,5,3728.116301129036
SA,7,6,3703.6670220930396
SA,7,7,3703.6670220930396
SA,7,8,3703.6670220930396
SA,7,9,3703.6670220930396
SA,7,10,3653.5479408576202
SA,7,11,3653.2490294110103
SA,7,12,3653.2490294110103
SA,7,13,3651.660259850125
SA,7,14,3651.660259850125
SA,7,15,3646.010451082261
SA,7,16,3646.010451082261
SA,7,17,3640.3138579345787
SA,7,18,3638.0016515068655
SA,7,19,3638.0016515068655
SA,7,20,3637.954070705456
SA,7,21,3637.954070705456
SA,7,22,3637.954070705456
SA,7,23,3637.954070705456
SA,7,24,3637.954070705456
SA,7,25,3635.107161588242
SA,7,26,3632.6762747715566
SA,7,27,3632.6762747715566
SA,7,28,3632.6762747715566
SA,7,29,3632.6762747715566
SA,7,30,3632.6762747715566
SA,7,31,3632.6762747715566
SA,7,32,3632.6762747715566
SA,7,33,3632.6762747715566
SA,7,34,3632.6762747715566
SA,7,35,3632.6762747715566
SA,7,36,3632.6762747715566
SA,7,37,3632.6762747715566
SA,7,38,3632.6762747715566
SA,7,39,3614.221865322472
SA,7,40,3612.026371163736
SA,7,41,3582.2444259781573
SA,7,42,3582.2444259781573
SA,7,43,3581.7076993448422
SA,7,44,3581.7076993448422
SA,7,45,3581.7076993448422
