algorithm,seed,generation,best_fitness
SA,7,45,3320.564155600929
SA,7,46,3320.564155600929
SA,7,47,3320.564155600929
SA,7,48,3319.563753837773
SA,7,49,3317.2634371578933
SA,8,0,4783.509138860133
SA,8,1,4761.011624633311
SA,8,2,4333.861772321652
SA,8,3,4320.522006394109
SA,8,4,4320.522006394109
SA,8,5,3935.09574747896
SA,8,6,3789.0553850080482
SA,8,7,3783.5666000009305
SA,8,8,3783.5666000009305
SA,8,9,3686.495349823349
SA,8,10,3686.495349823349
SA,8,11,3676.986505845764
SA,8,12,3667.7652254028726
SA,8,13,3667.7652254028726
SA,8,14,3667.7652254028726
SA,8,15,3667.7652254028726
SA,8,16,3667.7652254028726
SA,8,17,3667.7652254028726
SA,8,18,3667.7652254028726
SA,8,19,3667.7652254028726
SA,8,20,3667.7652254028726
SA,8,21,3667.7652254028726
SA,8,22,3667.7652254028726
SA,8,23,3667.7652254028726
SA,8,24,3667.7652254028726
SA,8,25,3667.7652254028726
SA,8,26,3667.7652254028726
SA,8,27,3642.241254686579
SA,8,28,3634.557478588207
SA,8,29,3534.6371289472745
SA,8,30,3534.6371289472745
SA,8,31,3525.8036912097923
SA,8,32,3495.9814189373583
SA,8,33,3493.014231239999
SA,8,34,3370.3679221514067
SA,8,35,3370.3679221514067
SA,8,36,3370.3679221514067
SA,8,37,3370.3679221514067
SA,8,38,3370.3679221514067
SA,8,39,3370.3679221514067
SA,8,40,3370.3679221514067
SA,8,41,3370.3679221514067
SA,8,42,3370.3679221514067
SA,8,43,3370.3679221514067
SA,8,44,3369.052937856694
SA,8,45,3369.052937856694
SA,8,46,3369.052937856694
SA,8,47,3369.052937856694
SA,8,48,3369.052937856694
SA,8,49,3369.052937856694
SA,9,0,4817.226712738355
SA,9,1,4567.278623707073
SA,9,2,3621.8434335865295
SA,9,3,3595.2834021779922
SA,9,4,3595.1677067429882
SA,9,5,3593.8282961689238
SA,9,6,3593.8282961689238
SA,9,7,3593.8282961689238
SA,9,8,3593.580128506007
SA,9,9,3593.580128506007
SA,9,10,3589.1758848245418
SA,9,11,3589.1758848245418
SA,9,12,3537.0913445854144
SA,9,13,3537.0913445854144
SA,9,14,3537.0913445854144
SA,9,15,3537.0913445854144
SA,9,16,3535.0292256640687
SA,9,17,3532.5353727276415
SA,9,18,3515.900478368859
SA,9,19,3515.900478368859
SA,9,20,3515.900478368859
SA,9,21,3515.900478368859
SA,9,22,3515.900478368859
SA,9,23,3515.900478368859
SA,9,24,3515.900478368859
SA,9,25,3515.900478368859
SA,9,26,3515.900478368859
SA,9,27,3515.900478368859
SA,9,28,3515.900478368859
SA,9,29,3515.900478368859
SA,9,30,3515.900478368859
SA,9,31,3515.900478368859
SA,9,32,3515.900478368859
SA,9,33,3515.900478368859
SA,9,34,3515.900478368859
SA,9,35,3515.900478368859
SA,9,36,3515.900478368859
SA,9,37,3515.900478368859
SA,9,38,3515.900478368859
SA,9,39,3515.900478368859
SA,9,40,3515.900478368859
SA,9,41,3515.900478368859
SA,9,42,3515.900478368859
SA,9,43,3513.2267770488565
SA,9,44,3513.2267770488565
SA,9,45,3513.2267770488565
SA,9,46,3513.2267770488565
SA,9,47,3513.2267770488565
SA,9,48,3513.2267770488565
SA,9,49,3513.2267770488565
QGA,0,0,4517.462015263731
QGA,0,1,4422.745605253505
QGA,0,2,4260.210007919124
QGA,0,3,3875.603055385728
QGA,0,4,3875.603055385728
QGA,0,5,3875.603055385728
QGA,0,6,3848.216146400695
QGA,0,7,3848.216146400695
QGA,0,8,3848.216146400695
QGA,0,9,3848.216146400695
QGA,0,10,3848.216146400695
QGA,0,11,3848.216146400695
QGA,0,12,3848.216146400695
QGA,0,13,3830.032883213685
QGA,0,14,3673.428071763877
QGA,0,15,3418.3675917377163
QGA,0,16,3418.3675917377163
QGA,0,17,3418.3675917377163
QGA,0,18,3418.3675917377163
QGA,0,19,3418.3675917377163
QGA,0,20,3417.197658476508
QGA,0,21,3417.197658476508
QGA,0,22,3417.197658476508
QGA,0,23,3417.197658476508
QGA,0,24,3417.197658476508
QGA,0,25,3417.197658476508
QGA,0,26,3398.0739923989618
QGA,0,27,3398.0739923989618
QGA,0,28,3398.0739923989618
QGA,0,29,3398.0739923989618
QGA,0,30,3398.0739923989618
QGA,0,31,3398.0739923989618
QGA,0,32,3398.0739923989618
QGA,0,33,3398.0739923989618
QGA,0,34,3398.0739923989618
QGA,0,35,3398.0739923989618
QGA,0,36,3398.0739923989618
QGA,0,37,3398.0739923989618
QGA,0,38,3398.0739923989618
QGA,0,39,3398.0739923989618
QGA,0,40,3398.0739923989618
QGA,0,41,3398.0739923989618
QGA,0,42,3398.0739923989618
QGA,0,43,3398.0739923989618
QGA,0,44,3398.0739923989618
QGA,0,45,3398.0739923989618
QGA,0,46,3398.0739923989618
QGA,0,47,3398.0739923989618
QGA,0,48,3398.0739923989618
QGA,0,49,3398.0739923989618
QGA,1,0,4278.712888263547
QGA,1,1,3932.5524659683088
QGA,1,2,3740.7799988633597
QGA,1,3,3740.7799988633597
QGA,1,4,3740.7799988633597
QGA,1,5,3740.7799988633597
QGA,1,6,3603.197614069399
QGA,1,7,3603.197614069399
QGA,1,8,3603.197614069399
QGA,1,9,3603.197614069399
QGA,1,10,3603.197614069399
QGA,1,11,3603.197614069399
QGA,1,12,3603.197614069399
QGA,1,13,3603.197614069399
QGA,1,14,3603.197614069399
QGA,1,15,3603.197614069399
QGA,1,16,3309.840063368325
QGA,1,17,3309.840063368325
QGA,1,18,3309.840063368325
QGA,1,19,3309.840063368325
QGA,1,20,3309.840063368325
QGA,1,21,3309.840063368325
QGA,1,22,3309.840063368325
QGA,1,23,3309.840063368325
QGA,1,24,3309.840063368325
QGA,1,25,3309.840063368325
QGA,1,26,3309.840063368325
QGA,1,27,3309.840063368325
QGA,1,28,3304.6965258497517
QGA,1,29,3304.6965258497517
QGA,1,30,3301.6566805725024
QGA,1,31,3301.6566805725024
QGA,1,32,3301.6566805725024
QGA,1,33,3298.248296456927
QGA,1,34,3298.248296456927
QGA,1,35,3298.248296456927
QGA,1,36,3298.248296456927
QGA,1,37,3298.248296456927
QGA,1,38,3298.248296456927
QGA,1,39,3298.248296456927
QGA,1,40,3298.248296456927
QGA,1,41,3298.248296456927
QGA,1,42,3297.8928954735325
QGA,1,43,3297.8928954735325
QGA,1,44,3297.8928954735325
QGA,1,45,3297.8928954735325
QGA,1,46,3297.8928954735325
QGA,1,47,3297.8928954735325
QGA,1,48,3297.8928954735325
QGA,1,49,3297.8928954735325
QGA,2,0,4623.890768100563
QGA,2,1,3882.1620850468726
QGA,2,2,3882.1620850468726
QGA,2,3,3882.1620850468726
QGA,2,4,3807.421642683288
QGA,2,5,3807.421642683288
QGA,2,6,3807.421642683288
QGA,2,7,3807.421642683288
QGA,2,8,3807.421642683288
QGA,2,9,3807.421642683288
QGA,2,10,3781.538304582009
QGA,2,11,3781.538304582009
QGA,2,12,3419.7000705569135
QGA,2,13,3419.7000705569135
QGA,2,14,3419.7000705569135
QGA,2,15,3419.7000705569135
QGA,2,16,3419.7000705569135
QGA,2,17,3419.7000705569135
QGA,2,18,3419.7000705569135
QGA,2,19,3419.7000705569135
QGA,2,20,3419.7000705569135
QGA,2,21,3419.2395786274756
QGA,2,22,3419.2395786274756
QGA,2,23,3416.1455928949513
QGA,2,24,3416.1455928949513
QGA,2,25,3416.1455928949513
QGA,2,26,3404.285522797745
QGA,2,27,3404.285522797745
QGA,2,28,3404.285522797745
QGA,2,29,3404.285522797745
QGA,2,30,3386.8518341646986
QGA,2,31,3378.0383600936157
QGA,2,32,3378.0383600936157
QGA,2,33,3378.0383600936157
QGA,2,34,3364.777430514209
QGA,2,35,3364.777430514209
QGA,2,36,3364.777430514209
QGA,2,37,3364.777430514209
QGA,2,38,3364.777430514209
QGA,2,39,3364.777430514209
QGA,2,40,3364.777430514209
QGA,2,41,3364.777430514209
QGA,2,42,3364.777430514209
QGA,2,43,3364.777430514209
QGA,2,44,3364.777430514209
QGA,2,45,3364.777430514209
QGA,2,46,3362.064831038937
QGA,2,47,3362.064831038937
QGA,2,48,3362.064831038937
QGA,2,49,3362.064831038937
QGA,3,0,3787.2375903324687
QGA,3,1,3787.2375903324687
QGA,3,2,3787.2375903324687
QGA,3,3,3787.2375903324687
QGA,3,4,3787.2375903324687
QGA,3,5,3787.2375903324687
QGA,3,6,3787.2375903324687
QGA,3,7,3787.2375903324687
QGA,3,8,3787.2375903324687
QGA,3,9,3787.2375903324687
QGA,3,10,3659.5929777221995
QGA,3,11,3659.5929777221995
QGA,3,12,3525.298924032525
QGA,3,13,3525.298924032525
QGA,3,14,3525.298924032525
QGA,3,15,3525.298924032525
QGA,3,16,3525.298924032525
QGA,3,17,3525.298924032525
QGA,3,18,3525.298924032525
QGA,3,19,3525.298924032525
QGA,3,20,3525.298924032525
QGA,3,21,3517.7837818359326
QGA,3,22,3508.1241031635614
QGA,3,23,3508.1241031635614
QGA,3,24,3508.1241031635614
QGA,3,25,3415.4063011884828
QGA,3,26,3415.4063011884828
QGA,3,27,3415.4063011884828
QGA,3,28,3415.4063011884828
QGA,3,29,3415.4063011884828
QGA,3,30,3414.717407929992
QGA,3,31,3414.717407929992
QGA,3,32,3414.717407929992
QGA,3,33,3409.7716992516685
QGA,3,34,3409.7716992516685
QGA,3,35,3409.7716992516685
QGA,3,36,3409.7716992516685
QGA,3,37,3404.570801711885
QGA,3,38,3404.570801711885
QGA,3,39,3399.8422270560523
QGA,3,40,3399.8422270560523
QGA,3,41,3399.4396312523104
QGA,3,42,3399.4396312523104
QGA,3,43,3399.4396312523104
QGA,3,44,3399.4396312523104
QGA,3,45,3399.4396312523104
QGA,3,46,3399.4396312523104
QGA,3,47,3399.4396312523104
QGA,3,48,3399.4396312523104
QGA,3,49,3399.4396312523104
QGA,4,0,4612.630383831793
QGA,4,1,4360.4728945046345
QGA,4,2,4230.975821743063
QGA,4,3,4230.975821743063
QGA,4,4,4185.611597116592
QGA,4,5,3819.2345534309834
QGA,4,6,3819.2345534309834
QGA,4,7,3719.959852954585
QGA,4,8,3719.959852954585
QGA,4,9,3687.204172792383
QGA,4,10,3687.204172792383
QGA,4,11,3687.204172792383
QGA,4,12,3687.204172792383
QGA,4,13,3687.204172792383
QGA,4,14,3687.204172792383
QGA,4,15,3687.204172792383
QGA,4,16,3687.204172792383
QGA,4,17,3687.204172792383
QGA,4,18,3687.204172792383
QGA,4,19,3679.7147798913493
QGA,4,20,3679.7147798913493
QGA,4,21,3679.7147798913493
QGA,4,22,3402.0755710491826
QGA,4,23,3402.0755710491826
QGA,4,24,3402.0755710491826
QGA,4,25,3402.0755710491826
QGA,4,26,3402.0755710491826
QGA,4,27,3402.0755710491826
QGA,4,28,3395.683071341892
QGA,4,29,3395.683071341892
QGA,4,30,3395.683071341892
QGA,4,31,3395.683071341892
QGA,4,32,3393.506697055679
QGA,4,33,3392.227051449878
QGA,4,34,3392.227051449878
QGA,4,35,3392.227051449878
QGA,4,36,3392.227051449878
QGA,4,37,3392.227051449878
QGA,4,38,3392.227051449878
QGA,4,39,3392.227051449878
QGA,4,40,3392.227051449878
QGA,4,41,3386.740469597562
QGA,4,42,3378.8961078290686
QGA,4,43,3362.281318073211
QGA,4,44,3362.281318073211
QGA,4,45,3362.281318073211
QGA,4,46,3360.0712429652435
QGA,4,47,3360.0712429652435
QGA,4,48,3360.0712429652435
QGA,4,49,3359.40004810379
QGA,5,0,4700.657521227329
QGA,5,1,4528.580279922669
QGA,5,2,4528.580279922669
QGA,5,3,4371.591780993762
QGA,5,4,3847.8208327960106
QGA,5,5,3833.5288837004327
QGA,5,6,3833.5288837004327
QGA,5,7,3833.5288837004327
QGA,5,8,3833.5288837004327
QGA,5,9,3833.5288837004327
QGA,5,10,3772.648290561203
QGA,5,11,3772.648290561203
QGA,5,12,3590.5284160077417
QGA,5,13,3590.5284160077417
QGA,5,14,3543.056750794477
QGA,5,15,3543.056750794477
QGA,5,16,3543.056750794477
QGA,5,17,3543.056750794477
QGA,5,18,3543.056750794477
QGA,5,19,3543.056750794477
QGA,5,20,3543.056750794477
QGA,5,21,3543.056750794477
QGA,5,22,3532.314956429219
QGA,5,23,3532.314956429219
QGA,5,24,3532.314956429219
QGA,5,25,3532.314956429219
QGA,5,26,3491.6255881892575
QGA,5,27,3491.6255881892575
QGA,5,28,3491.6255881892575
QGA,5,29,3491.6255881892575
QGA,5,30,3491.6255881892575
QGA,5,31,3475.7717574294
QGA,5,32,3451.5128478165816
QGA,5,33,3447.665639442296
QGA,5,34,3432.1577922370716
QGA,5,35,3432.1577922370716
QGA,5,36,3425.1619812574804
QGA,5,37,3425.1619812574804
QGA,5,38,3425.1619812574804
QGA,5,39,3425.1619812574804
QGA,5,40,3425.1619812574804
QGA,5,41,3425.1619812574804
QGA,5,42,3425.1619812574804
QGA,5,43,3425.1619812574804
QGA,5,44,3425.1619812574804
QGA,5,45,3420.5436298537943
QGA,5,46,3420.5436298537943
QGA,5,47,3420.5436298537943
QGA,5,48,3420.5436298537943
QGA,5,49,3420.5436298537943
QGA,6,0,3806.8165654630393
QGA,6,1,3806.8165654630393
QGA,6,2,3806.8165654630393
QGA,6,3,3806.8165654630393
QGA,6,4,3806.8165654630393
QGA,6,5,3806.8165654630393
QGA,6,6,3806.8165654630393
QGA,6,7,3755.683684435104
QGA,6,8,3658.0425470493155
QGA,6,9,3658.0425470493155
QGA,6,10,3658.0425470493155
QGA,6,11,3658.0425470493155
QGA,6,12,3572.073720140403
QGA,6,13,3572.073720140403
QGA,6,14,3572.073720140403
QGA,6,15,3572.073720140403
QGA,6,16,3562.624197191274
QGA,6,17,3562.624197191274
QGA,6,18,3562.624197191274
QGA,6,19,3562.624197191274
QGA,6,20,3562.624197191274
QGA,6,21,3562.624197191274
QGA,6,22,3560.394963457226
QGA,6,23,3560.394963457226
QGA,6,24,3548.113986395574
QGA,6,25,3548.113986395574
QGA,6,26,3548.113986395574
QGA,6,27,3548.113986395574
QGA,6,28,3548.113986395574
QGA,6,29,3548.113986395574
QGA,6,30,3546.550160388791
QGA,6,31,3546.550160388791
QGA,6,32,3434.8112383402026
QGA,6,33,3434.8112383402026
QGA,6,34,3434.8112383402026
QGA,6,35,3383.3005527263363
QGA,6,36,3383.3005527263363
QGA,6,37,3267.98626058529
QGA,6,38,3267.98626058529
QGA,6,39,3267.98626058529
QGA,6,40,3267.98626058529
QGA,6,41,3245.6361352431472
QGA,6,42,3245.6361352431472
QGA,6,43,3245.6361352431472
QGA,6,44,3245.6361352431472
QGA,6,45,3245.6361352431472
QGA,6,46,3245.6361352431472
QGA,6,47,3239.824866601113
QGA,6,48,3239.824866601113
QGA,6,49,3239.824866601113
QGA,7,0,3727.55005654674
QGA,7,1,3727.55005654674
QGA,7,2,3727.55005654674
QGA,7,3,3727.55005654674
QGA,7,4,3727.55005654674
QGA,7,5,3727.55005654674
QGA,7,6,3727.55005654674
QGA,7,7,3727.55005654674
QGA,7,8,3727.55005654674
QGA,7,9,3727.55005654674
QGA,7,10,3727.55005654674
QGA,7,11,3710.2378271224875
QGA,7,12,3710.2378271224875
QGA,7,13,3710.2378271224875
QGA,7,14,3579.3637650292994
QGA,7,15,3579.3637650292994
QGA,7,16,3579.3637650292994
QGA,7,17,3579.3637650292994
QGA,7,18,3579.3637650292994
QGA,7,19,3497.9511601976037
QGA,7,20,3497.9511601976037
QGA,7,21,3497.5301141791765
QGA,7,22,3497.5301141791765
QGA,7,23,3497.5301141791765
QGA,7,24,3497.5301141791765
QGA,7,25,3497.5301141791765
QGA,7,26,3489.5157739175575
QGA,7,27,3489.5157739175575
QGA,7,28,3407.3905629887977
QGA,7,29,3407.3905629887977
QGA,7,30,3407.3905629887977
QGA,7,31,3407.3905629887977
QGA,7,32,3407.3905629887977
QGA,7,33,3407.3905629887977
QGA,7,34,3405.7999372116124
QGA,7,35,3405.7999372116124
QGA,7,36,3397.4148322326546
QGA,7,37,3395.5768354915103
QGA,7,38,3395.5768354915103
QGA,7,39,3392.515839496893
QGA,7,40,3392.515839496893
QGA,7,41,3389.2061444858673
QGA,7,42,3389.2061444858673
QGA,7,43,3389.2061444858673
QGA,7,44,3389.2061444858673
QGA,7,45,3389.2061444858673
QGA,7,46,3389.2061444858673
QGA,7,47,3381.511687623928
QGA,7,48,3381.511687623928
QGA,7,49,3381.511687623928
QGA,8,0,4614.052611097355
QGA,8,1,3744.864448141643
QGA,8,2,3744.864448141643
QGA,8,3,3744.864448141643
QGA,8,4,3744.864448141643
QGA,8,5,3744.864448141643
QGA,8,6,3744.864448141643
QGA,8,7,3565.2563738492768
QGA,8,8,3565.2563738492768
QGA,8,9,3516.167690582007
QGA,8,10,3516.167690582007
QGA,8,11,3516.167690582007
QGA,8,12,3516.167690582007
QGA,8,13,3516.167690582007
QGA,8,14,3516.167690582007
QGA,8,15,3516.167690582007
QGA,8,16,3516.167690582007
QGA,8,17,3516.167690582007
QGA,8,18,3516.167690582007
QGA,8,19,3516.167690582007
QGA,8,20,3363.610297891332
QGA,8,21,3363.610297891332
QGA,8,22,3363.610297891332
QGA,8,23,3363.610297891332
QGA,8,24,3363.610297891332
QGA,8,25,3363.610297891332
QGA,8,26,3356.652588309032
QGA,8,27,3356.652588309032
QGA,8,28,3356.652588309032
QGA,8,29,3356.652588309032
QGA,8,30,3356.652588309032
QGA,8,31,3356.652588309032
QGA,8,32,3353.729959088555
QGA,8,33,3353.729959088555
QGA,8,34,3353.729959088555
QGA,8,35,3349.1037166826
QGA,8,36,3349.1037166826
QGA,8,37,3349.1037166826
QGA,8,38,3349.1037166826
QGA,8,39,3349.1037166826
QGA,8,40,3349.1037166826
QGA,8,41,3349.1037166826
QGA,8,42,3349.1037166826
QGA,8,43,3349.1037166826
QGA,8,44,3348.607508742041
QGA,8,45,3348.607508742041
QGA,8,46,3348.607508742041
QGA,8,47,3348.607508742041
QGA,8,48,3348.607508742041
QGA,8,49,3348.607508742041
QGA,9,0,3608.6025596044974
QGA,9,1,3608.6025596044974
QGA,9,2,3608.6025596044974
QGA,9,3,3608.6025596044974
QGA,9,4,3608.6025596044974
QGA,9,5,3608.6025596044974
QGA,9,6,3608.6025596044974
QGA,9,7,3608.6025596044974
QGA,9,8,3608.6025596044974
QGA,9,9,3608.6025596044974
QGA,9,10,3457.351624014992
QGA,9,11,3457.351624014992
QGA,9,12,3457.351624014992
QGA,9,13,3457.351624014992
QGA,9,14,3457.351624014992
QGA,9,15,3457.351624014992
QGA,9,16,3457.351624014992
QGA,9,17,3450.419546980407
QGA,9,18,3450.419546980407
QGA,9,19,3435.9027496319163
QGA,9,20,3435.9027496319163
QGA,9,21,3429.5615407232567
QGA,9,22,3429.5615407232567
QGA,9,23,3429.5615407232567
QGA,9,24,3429.5615407232567
QGA,9,25,3398.187869841152
QGA,9,26,3398.187869841152
QGA,9,27,3398.187869841152
QGA,9,28,3398.187869841152
QGA,9,29,3380.8408650113033
QGA,9,30,3380.8408650113033
QGA,9,31,3380.8408650113033
QGA,9,32,3380.8408650113033
QGA,9,33,3380.8408650113033
QGA,9,34,3380.8408650113033
QGA,9,35,3380.8408650113033
QGA,9,36,3380.8408650113033
QGA,9,37,3380.8408650113033
QGA,9,38,3380.8408650113033
QGA,9,39,3380.8408650113033
QGA,9,40,3380.8408650113033
QGA,9,41,3380.8408650113033
QGA,9,42,3380.8408650113033
QGA,9,43,3380.8408650113033
QGA,9,44,3380.8408650113033
QGA,9,45,3378.899533589458
QGA,9,46,3378.899533589458
QGA,9,47,3378.899533589458
QGA,9,48,3256.7974981550274
QGA,9,49,3256.7974981550274
Q2GA,0,0,4234.415169936188
Q2GA,0,1,3332.7375951795807
Q2GA,0,2,3332.7375951795807
Q2GA,0,3,3332.7375951795807
Q2GA,0,4,3332.7375951795807
Q2GA,0,5,3332.7375951795807
Q2GA,0,6,3332.7375951795807
Q2GA,0,7,3332.7375951795807
Q2GA,0,8,3325.621039514253
Q2GA,0,9,3315.28788657491
Q2GA,0,10,3315.28788657491
Q2GA,0,11,3315.28788657491
Q2GA,0,12,3315.28788657491
Q2GA,0,13,3315.28788657491
Q2GA,0,14,3315.28788657491
Q2GA,0,15,3315.28788657491
Q2GA,0,16,3315.28788657491
Q2GA,0,17,3315.28788657491
Q2GA,0,18,3315.28788657491
Q2GA,0,19,3315.28788657491
Q2GA,0,20,3315.28788657491
Q2GA,0,21,3315.28788657491
Q2GA,0,22,3310.139029021386
Q2GA,0,23,3310.139029021386
Q2GA,0,24,3310.139029021386
Q2GA,0,25,3310.139029021386
Q2GA,0,26,3310.139029021386
Q2GA,0,27,3310.139029021386
Q2GA,0,28,3310.139029021386
Q2GA,0,29,3310.139029021386
Q2GA,0,30,3310.139029021386
Q2GA,0,31,3310.139029021386
Q2GA,0,32,3297.0764645533473
Q2GA,0,33,3297.0764645533473
Q2GA,0,34,3297.0764645533473
Q2GA,0,35,3263.2782413038035
Q2GA,0,36,3263.2782413038035
Q2GA,0,37,3263.2782413038035
Q2GA,0,38,3250.2156768357645
Q2GA,0,39,3250.2156768357645
Q2GA,0,40,3249.9247255845594
Q2GA,0,41,3249.9247255845594
Q2GA,0,42,3249.9247255845594
Q2GA,0,43,3249.9247255845594
Q2GA,0,44,3249.9247255845594
Q2GA,0,45,3249.9247255845594
Q2GA,0,46,3249.9247255845594
Q2GA,0,47,3249.9247255845594
Q2GA,0,48,3239.5018321754333
Q2GA,0,49,3236.86216111652
Q2GA,1,0,4278.712888263547
Q2GA,1,1,4030.5361046895105
Q2GA,1,2,4024.8526293769637
Q2GA,1,3,3576.1092620758996
Q2GA,1,4,3576.1092620758996
Q2GA,1,5,3576.1092620758996
Q2GA,1,6,3576.1092620758996
Q2GA,1,7,3576.1092620758996
Q2GA,1,8,3576.1092620758996
Q2GA,1,9,3558.495759755885
Q2GA,1,10,3558.495759755885
Q2GA,1,11,3351.880096422899
Q2GA,1,12,3351.880096422899
Q2GA,1,13,3317.79753499602
Q2GA,1,14,3317.79753499602
Q2GA,1,15,3317.79753499602
Q2GA,1,16,3307.5472415882487
Q2GA,1,17,3299.4359729947955
Q2GA,1,18,3299.4359729947955
Q2GA,1,19,3299.4359729947955
Q2GA,1,20,3299.4359729947955
Q2GA,1,21,3299.4359729947955
Q2GA,1,22,3299.4359729947955
Q2GA,1,23,3292.640623068463
Q2GA,1,24,3292.640623068463
Q2GA,1,25,3292.640623068463
Q2GA,1,26,3292.640623068463
Q2GA,1,27,3291.927496584613
Q2GA,1,28,3291.927496584613
Q2GA,1,29,3291.927496584613
Q2GA,1,30,3223.1764064180143
Q2GA,1,31,3223.1764064180143
Q2GA,1,32,3223.1764064180143
Q2GA,1,33,3223.1764064180143
Q2GA,1,34,3223.1764064180143
Q2GA,1,35,3220.936546211521
Q2GA,1,36,3220.936546211521
Q2GA,1,37,3220.936546211521
Q2GA,1,38,3220.936546211521
Q2GA,1,39,3220.936546211521
Q2GA,1,40,3220.936546211521
Q2GA,1,41,3215.6968526527176
Q2GA,1,42,3215.6968526527176
Q2GA,1,43,3215.6968526527176
Q2GA,1,44,3215.6968526527176
Q2GA,1,45,3215.6968526527176
Q2GA,1,46,3215.6968526527176
Q2GA,1,47,3215.6968526527176
Q2GA,1,48,3215.6968526527176
Q2GA,1,49,3215.6968526527176
Q2GA,2,0,4623.890768100563
Q2GA,2,1,4404.754146973825
Q2GA,2,2,4006.8190013852573
Q2GA,2,3,3951.152039904459
Q2GA,2,4,3951.152039904459
Q2GA,2,5,3936.5974549674147
Q2GA,2,6,3810.662981062368
Q2GA,2,7,3810.662981062368
Q2GA,2,8,3440.511891876707
Q2GA,2,9,3440.511891876707
Q2GA,2,10,3440.511891876707
Q2GA,2,11,3434.956495041585
Q2GA,2,12,3421.6898159008842
Q2GA,2,13,3421.6898159008842
Q2GA,2,14,3421.320097030849
Q2GA,2,15,3421.320097030849
Q2GA,2,16,3396.8453272706597
Q2GA,2,17,3393.2207561617415
Q2GA,2,18,3393.2207561617415
Q2GA,2,19,3393.2207561617415
Q2GA,2,20,3374.905120315392
Q2GA,2,21,3374.905120315392
Q2GA,2,22,3251.7954462963335
Q2GA,2,23,3251.7954462963335
Q2GA,2,24,3247.7825825900363
Q2GA,2,25,3241.1182456811866
Q2GA,2,26,3241.1182456811866
Q2GA,2,27,3241.1182456811866
Q2GA,2,28,3241.1182456811866
Q2GA,2,29,3237.9917021518977
Q2GA,2,30,3237.4376598685076
Q2GA,2,31,3237.4376598685076
Q2GA,2,32,3236.13072888768
Q2GA,2,33,3236.13072888768
Q2GA,2,34,3236.1199302795167
Q2GA,2,35,3236.1199302795167
Q2GA,2,36,3236.1199302795167
Q2GA,2,37,3236.1199302795167
Q2GA,2,38,3236.1199302795167
Q2GA,2,39,3236.1199302795167
Q2GA,2,40,3236.1199302795167
Q2GA,2,41,3236.1199302795167
Q2GA,2,42,3236.1199302795167
Q2GA,2,43,3236.1199302795167
Q2GA,2,44,3236.1199302795167
Q2GA,2,45,3236.1199302795167
Q2GA,2,46,3236.1199302795167
Q2GA,2,47,3236.1199302795167
Q2GA,2,48,3236.1199302795167
Q2GA,2,49,3236.1199302795167
Q2GA,3,0,3787.2375903324687
Q2GA,3,1,3787.2375903324687
Q2GA,3,2,3787.2375903324687
Q2GA,3,3,3783.926684711224
Q2GA,3,4,3783.926684711224
Q2GA,3,5,3783.926684711224
Q2GA,3,6,3701.842559253265
Q2GA,3,7,3701.842559253265
Q2GA,3,8,3701.842559253265
Q2GA,3,9,3701.842559253265
Q2GA,3,10,3701.842559253265
Q2GA,3,11,3611.182607085707
Q2GA,3,12,3611.182607085707
Q2GA,3,13,3611.182607085707
Q2GA,3,14,3611.182607085707
Q2GA,3,15,3611.182607085707
Q2GA,3,16,3601.3294931058763
Q2GA,3,17,3601.3294931058763
Q2GA,3,18,3601.3294931058763
Q2GA,3,19,3593.2721844563857
Q2GA,3,20,3593.2721844563857
Q2GA,3,21,3593.2721844563857
Q2GA,3,22,3592.4032763484656
Q2GA,3,23,3592.4032763484656
Q2GA,3,24,3531.4015250396833
Q2GA,3,25,3531.4015250396833
Q2GA,3,26,3432.187439698606
Q2GA,3,27,3432.187439698606
Q2GA,3,28,3432.187439698606
Q2GA,3,29,3432.187439698606
Q2GA,3,30,3432.187439698606
Q2GA,3,31,3426.7948207163968
Q2GA,3,32,3426.7948207163968
Q2GA,3,33,3426.0315395700154
Q2GA,3,34,3426.0315395700154
Q2GA,3,35,3426.0315395700154
Q2GA,3,36,3423.455454980873
Q2GA,3,37,3423.455454980873
Q2GA,3,38,3423.455454980873
Q2GA,3,39,3418.764135985208
Q2GA,3,40,3418.764135985208
Q2GA,3,41,3418.764135985208
Q2GA,3,42,3415.959670146256
Q2GA,3,43,3415.959670146256
Q2GA,3,44,3396.880852726624
Q2GA,3,45,3396.880852726624
Q2GA,3,46,3396.880852726624
Q2GA,3,47,3396.880852726624
Q2GA,3,48,3396.880852726624
Q2GA,3,49,3396.8591811570345
Q2GA,4,0,4131.181622965383
Q2GA,4,1,4087.9971994749208
Q2GA,4,2,3744.9990501662514
Q2GA,4,3,3695.019260957248
Q2GA,4,4,3695.019260957248
Q2GA,4,5,3695.019260957248
Q2GA,4,6,3617.6926979227082
Q2GA,4,7,3617.6926979227082
Q2GA,4,8,3615.213722947115
Q2GA,4,9,3615.213722947115
Q2GA,4,10,3615.213722947115
Q2GA,4,11,3615.213722947115
Q2GA,4,12,3612.495868278289
Q2GA,4,13,3612.495868278289
Q2GA,4,14,3612.495868278289
Q2GA,4,15,3612.495868278289
Q2GA,4,16,3612.495868278289
Q2GA,4,17,3612.495868278289
Q2GA,4,18,3612.495868278289
Q2GA,4,19,3612.495868278289
Q2GA,4,20,3612.495868278289
Q2GA,4,21,3612.495868278289
