size,algorithm,seed,generation,best_fitness
large,QGA,7,35,13558.58392408522
large,QGA,7,36,13558.58392408522
large,QGA,7,37,13297.753291517027
large,QGA,7,38,13297.753291517027
large,QGA,7,39,13297.753291517027
large,QGA,7,40,12893.343498405275
large,QGA,7,41,12893.343498405275
large,QGA,7,42,12893.343498405275
large,QGA,7,43,12777.895532832143
large,QGA,7,44,12777.895532832143
large,QGA,7,45,12777.895532832143
large,QGA,7,46,12777.895532832143
large,QGA,7,47,12777.895532832143
large,QGA,7,48,12777.895532832143
large,QGA,7,49,12777.895532832143
large,QGA,8,0,16556.132505693462
large,QGA,8,1,16556.132505693462
large,QGA,8,2,16556.132505693462
large,QGA,8,3,16556.132505693462
large,QGA,8,4,16556.132505693462
large,QGA,8,5,16556.132505693462
large,QGA,8,6,16556.132505693462
large,QGA,8,7,16556.132505693462
large,QGA,8,8,16556.132505693462
large,QGA,8,9,16556.132505693462
large,QGA,8,10,16556.132505693462
large,QGA,8,11,16556.132505693462
large,QGA,8,12,16556.132505693462
large,QGA,8,13,16556.132505693462
large,QGA,8,14,16193.712859429847
large,QGA,8,15,16193.712859429847
large,QGA,8,16,16193.712859429847
large,QGA,8,17,16193.712859429847
large,QGA,8,18,16193.712859429847
large,QGA,8,19,16193.712859429847
large,QGA,8,20,15989.763869826358
large,QGA,8,21,15989.763869826358
large,QGA,8,22,15037.98426047129
large,QGA,8,23,15037.98426047129
large,QGA,8,24,14909.363400753933
large,QGA,8,25,14909.363400753933
large,QGA,8,26,14309.329781796248
large,QGA,8,27,14309.329781796248
large,QGA,8,28,14309.329781796248
large,QGA,8,29,14309.329781796248
large,QGA,8,30,14309.329781796248
large,QGA,8,31,14309.329781796248
large,QGA,8,32,14309.329781796248
large,QGA,8,33,14309.329781796248
large,QGA,8,34,14264.536351040782
large,QGA,8,35,13569.990664762356
large,QGA,8,36,13569.990664762356
large,QGA,8,37,13569.990664762356
large,QGA,8,38,13569.990664762356
large,QGA,8,39,13403.072204551583
large,QGA,8,40,13403.072204551583
large,QGA,8,41,13403.072204551583
large,QGA,8,42,13202.872546809464
large,QGA,8,43,13202.872546809464
large,QGA,8,44,13092.910864047726
large,QGA,8,45,13092.910864047726
large,QGA,8,46,13092.910864047726
large,QGA,8,47,13092.910864047726
large,QGA,8,48,12989.887927813004
large,QGA,8,49,12989.887927813004
large,QGA,9,0,18657.661710771128
large,QGA,9,1,18657.661710771128
large,QGA,9,2,18318.41965300367
large,QGA,9,3,18318.41965300367
large,QGA,9,4,16936.952877620777
large,QGA,9,5,16936.952877620777
large,QGA,9,6,16936.952877620777
large,QGA,9,7,16936.952877620777
large,QGA,9,8,16936.952877620777
large,QGA,9,9,16936.952877620777
large,QGA,9,10,15716.491796025814
large,QGA,9,11,15716.491796025814
large,QGA,9,12,15716.491796025814
large,QGA,9,13,15716.491796025814
large,QGA,9,14,15716.491796025814
large,QGA,9,15,15448.797889574998
large,QGA,9,16,15448.797889574998
large,QGA,9,17,15448.797889574998
large,QGA,9,18,15448.797889574998
large,QGA,9,19,15448.797889574998
large,QGA,9,20,14480.92511383051
large,QGA,9,21,14480.92511383051
large,QGA,9,22,14480.92511383051
large,QGA,9,23,14480.92511383051
large,QGA,9,24,14480.92511383051
large,QGA,9,25,14480.92511383051
large,QGA,9,26,14116.101417547758
large,QGA,9,27,14116.101417547758
large,QGA,9,28,14116.101417547758
large,QGA,9,29,14116.101417547758
large,QGA,9,30,14116.101417547758
large,QGA,9,31,14116.101417547758
large,QGA,9,32,14116.101417547758
large,QGA,9,33,14116.101417547758
large,QGA,9,34,14116.101417547758
large,QGA,9,35,13857.233467652983
large,QGA,9,36,13857.233467652983
large,QGA,9,37,13857.233467652983
large,QGA,9,38,13857.233467652983
large,QGA,9,39,13516.001232483944
large,QGA,9,40,13428.593715392948
large,QGA,9,41,13428.593715392948
large,QGA,9,42,13428.593715392948
large,QGA,9,43,13428.593715392948
large,QGA,9,44,13428.593715392948
large,QGA,9,45,13428.593715392948
large,QGA,9,46,13428.593715392948
large,QGA,9,47,13428.593715392948
large,QGA,9,48,13388.484553830158
large,QGA,9,49,13388.484553830158
large,Q2GA,0,0,18468.258807634506
large,Q2GA,0,1,17974.8402657157
large,Q2GA,0,2,17974.8402657157
large,Q2GA,0,3,17974.8402657157
large,Q2GA,0,4,17974.8402657157
large,Q2GA,0,5,17974.8402657157
large,Q2GA,0,6,16947.47887737852
large,Q2GA,0,7,16947.47887737852
large,Q2GA,0,8,16947.47887737852
large,Q2GA,0,9,16947.47887737852
large,Q2GA,0,10,16947.47887737852
large,Q2GA,0,11,16947.47887737852
large,Q2GA,0,12,16947.47887737852
large,Q2GA,0,13,16521.704091363637
large,Q2GA,0,14,15635.897153874757
large,Q2GA,0,15,15635.897153874757
large,Q2GA,0,16,15635.897153874757
large,Q2GA,0,17,15635.897153874757
large,Q2GA,0,18,15303.889610212624
large,Q2GA,0,19,15303.889610212624
large,Q2GA,0,20,15303.889610212624
large,Q2GA,0,21,15303.889610212624
large,Q2GA,0,22,15279.127995735083
large,Q2GA,0,23,15279.127995735083
large,Q2GA,0,24,13535.02128142779
large,Q2GA,0,25,13535.02128142779
large,Q2GA,0,26,13535.02128142779
large,Q2GA,0,27,13535.02128142779
large,Q2GA,0,28,13124.963775288345
large,Q2GA,0,29,13124.963775288345
large,Q2GA,0,30,13124.963775288345
large,Q2GA,0,31,13124.963775288345
large,Q2GA,0,32,13124.963775288345
large,Q2GA,0,33,12429.706479208155
large,Q2GA,0,34,12429.706479208155
large,Q2GA,0,35,12429.706479208155
large,Q2GA,0,36,12429.706479208155
large,Q2GA,0,37,12429.706479208155
large,Q2GA,0,38,12429.706479208155
large,Q2GA,0,39,12309.543867157201
large,Q2GA,0,40,12309.543867157201
large,Q2GA,0,41,12309.543867157201
large,Q2GA,0,42,12309.543867157201
large,Q2GA,0,43,12309.543867157201
large,Q2GA,0,44,12309.543867157201
large,Q2GA,0,45,12309.543867157201
large,Q2GA,0,46,12309.543867157201
large,Q2GA,0,47,12309.543867157201
large,Q2GA,0,48,12309.543867157201
large,Q2GA,0,49,12309.543867157201
large,Q2GA,1,0,14757.241119239998
large,Q2GA,1,1,14757.241119239998
large,Q2GA,1,2,14757.241119239998
large,Q2GA,1,3,14757.241119239998
large,Q2GA,1,4,14757.241119239998
large,Q2GA,1,5,14757.241119239998
large,Q2GA,1,6,14757.241119239998
large,Q2GA,1,7,14757.241119239998
large,Q2GA,1,8,14757.241119239998
large,Q2GA,1,9,14757.241119239998
large,Q2GA,1,10,14611.300097511692
large,Q2GA,1,11,14611.300097511692
large,Q2GA,1,12,14611.300097511692
large,Q2GA,1,13,14545.030170846849
large,Q2GA,1,14,14422.263765554295
large,Q2GA,1,15,14422.263765554295
large,Q2GA,1,16,14422.263765554295
large,Q2GA,1,17,14349.501383156388
large,Q2GA,1,18,14349.501383156388
large,Q2GA,1,19,14349.501383156388
large,Q2GA,1,20,14349.501383156388
large,Q2GA,1,21,13759.33796472422
large,Q2GA,1,22,13630.294992936857
large,Q2GA,1,23,13630.294992936857
large,Q2GA,1,24,13607.722250511959
large,Q2GA,1,25,13607.722250511959
large,Q2GA,1,26,13607.722250511959
large,Q2GA,1,27,13607.722250511959
large,Q2GA,1,28,13607.722250511959
large,Q2GA,1,29,13527.840420358141
large,Q2GA,1,30,12617.933645266654
large,Q2GA,1,31,12617.933645266654
large,Q2GA,1,32,12617.933645266654
large,Q2GA,1,33,12617.933645266654
large,Q2GA,1,34,12617.933645266654
large,Q2GA,1,35,12617.933645266654
large,Q2GA,1,36,12617.933645266654
large,Q2GA,1,37,12617.933645266654
large,Q2GA,1,38,12617.933645266654
large,Q2GA,1,39,12617.933645266654
large,Q2GA,1,40,12459.26006326608
large,Q2GA,1,41,12459.26006326608
large,Q2GA,1,42,12459.26006326608
large,Q2GA,1,43,12459.26006326608
large,Q2GA,1,44,12459.26006326608
large,Q2GA,1,45,12459.26006326608
large,Q2GA,1,46,12459.26006326608
large,Q2GA,1,47,12448.90886006037
large,Q2GA,1,48,12448.90886006037
large,Q2GA,1,49,12199.953072934732
large,Q2GA,2,0,19367.354834017795
large,Q2GA,2,1,17633.26396305348
large,Q2GA,2,2,17633.26396305348
large,Q2GA,2,3,17633.26396305348
large,Q2GA,2,4,16348.95679295678
large,Q2GA,2,5,16046.764706303933
large,Q2GA,2,6,16027.163683100658
large,Q2GA,2,7,16027.163683100658
large,Q2GA,2,8,16027.163683100658
large,Q2GA,2,9,16027.163683100658
large,Q2GA,2,10,16027.163683100658
large,Q2GA,2,11,15823.532807026759
large,Q2GA,2,12,14049.750785857845
large,Q2GA,2,13,14049.750785857845
large,Q2GA,2,14,14049.750785857845
large,Q2GA,2,15,14049.750785857845
large,Q2GA,2,16,14049.750785857845
large,Q2GA,2,17,14049.750785857845
large,Q2GA,2,18,14049.750785857845
large,Q2GA,2,19,14049.750785857845
large,Q2GA,2,20,14049.750785857845
large,Q2GA,2,21,13617.293890635956
large,Q2GA,2,22,13617.293890635956
large,Q2GA,2,23,13617.293890635956
large,Q2GA,2,24,12815.846170959492
large,Q2GA,2,25,12815.846170959492
large,Q2GA,2,26,12815.846170959492
large,Q2GA,2,27,12815.846170959492
large,Q2GA,2,28,12815.846170959492
large,Q2GA,2,29,12815.846170959492
large,Q2GA,2,30,12815.846170959492
large,Q2GA,2,31,12815.846170959492
large,Q2GA,2,32,12739.791273939574
large,Q2GA,2,33,12678.969053056238
large,Q2GA,2,34,12678.969053056238
large,Q2GA,2,35,12540.23868893859
large,Q2GA,2,36,12540.23868893859
large,Q2GA,2,37,12540.23868893859
large,Q2GA,2,38,12516.153285545688
large,Q2GA,2,39,12516.153285545688
large,Q2GA,2,40,12516.153285545688
large,Q2GA,2,41,12516.153285545688
large,Q2GA,2,42,12392.89323516957
large,Q2GA,2,43,12368.161466952883
large,Q2GA,2,44,12368.161466952883
large,Q2GA,2,45,12368.161466952883
large,Q2GA,2,46,12368.161466952883
large,Q2GA,2,47,12149.678129964897
large,Q2GA,2,48,12149.678129964897
large,Q2GA,2,49,12149.678129964897
large,Q2GA,3,0,17513.33569106402
large,Q2GA,3,1,17513.33569106402
large,Q2GA,3,2,15860.22380808082
large,Q2GA,3,3,15860.22380808082
large,Q2GA,3,4,15860.22380808082
large,Q2GA,3,5,15860.22380808082
large,Q2GA,3,6,15860.22380808082
large,Q2GA,3,7,15849.70694202457
large,Q2GA,3,8,15849.70694202457
large,Q2GA,3,9,15466.483266507146
large,Q2GA,3,10,15447.526661096763
large,Q2GA,3,11,15447.526661096763
large,Q2GA,3,12,15215.33472546613
large,Q2GA,3,13,14807.573305077487
large,Q2GA,3,14,14807.573305077487
large,Q2GA,3,15,14807.573305077487
large,Q2GA,3,16,14807.573305077487
large,Q2GA,3,17,14488.80032007051
large,Q2GA,3,18,14488.80032007051
large,Q2GA,3,19,14488.80032007051
large,Q2GA,3,20,14488.80032007051
large,Q2GA,3,21,13869.541521155163
large,Q2GA,3,22,13869.541521155163
large,Q2GA,3,23,13869.541521155163
large,Q2GA,3,24,13869.541521155163
large,Q2GA,3,25,13869.541521155163
large,Q2GA,3,26,13869.541521155163
large,Q2GA,3,27,13851.442699192414
large,Q2GA,3,28,13536.18403699467
large,Q2GA,3,29,13352.427748509243
large,Q2GA,3,30,13352.427748509243
large,Q2GA,3,31,13352.427748509243
large,Q2GA,3,32,13352.427748509243
large,Q2GA,3,33,13352.427748509243
large,Q2GA,3,34,13352.427748509243
large,Q2GA,3,35,12870.944594118904
large,Q2GA,3,36,12870.944594118904
large,Q2GA,3,37,12870.944594118904
large,Q2GA,3,38,12870.944594118904
large,Q2GA,3,39,12681.392066825665
large,Q2GA,3,40,12681.392066825665
large,Q2GA,3,41,12681.392066825665
large,Q2GA,3,42,12681.392066825665
large,Q2GA,3,43,12681.392066825665
large,Q2GA,3,44,12496.731698516985
large,Q2GA,3,45,12496.731698516985
large,Q2GA,3,46,12496.731698516985
large,Q2GA,3,47,12496.731698516985
large,Q2GA,3,48,12496.731698516985
large,Q2GA,3,49,12496.731698516985
large,Q2GA,4,0,19735.782687496852
large,Q2GA,4,1,19735.782687496852
large,Q2GA,4,2,19518.28390103268
large,Q2GA,4,3,17911.020342052783
large,Q2GA,4,4,17396.03129594681
large,Q2GA,4,5,17396.03129594681
large,Q2GA,4,6,17396.03129594681
large,Q2GA,4,7,17285.540378845235
large,Q2GA,4,8,16317.387154923068
large,Q2GA,4,9,16317.387154923068
large,Q2GA,4,10,16317.387154923068
large,Q2GA,4,11,16317.387154923068
large,Q2GA,4,12,16129.20505009876
large,Q2GA,4,13,15069.25676136966
large,Q2GA,4,14,15069.25676136966
large,Q2GA,4,15,15069.25676136966
large,Q2GA,4,16,15069.25676136966
large,Q2GA,4,17,15069.25676136966
large,Q2GA,4,18,15069.25676136966
large,Q2GA,4,19,15069.25676136966
large,Q2GA,4,20,15069.25676136966
large,Q2GA,4,21,15069.25676136966
large,Q2GA,4,22,14954.345294737144
large,Q2GA,4,23,14441.580407195504
large,Q2GA,4,24,14441.580407195504
large,Q2GA,4,25,14441.580407195504
large,Q2GA,4,26,14044.008014567504
large,Q2GA,4,27,14044.008014567504
large,Q2GA,4,28,13891.493507892937
large,Q2GA,4,29,13891.493507892937
large,Q2GA,4,30,13891.493507892937
large,Q2GA,4,31,13511.973672949996
large,Q2GA,4,32,13511.973672949996
large,Q2GA,4,33,13511.973672949996
large,Q2GA,4,34,13511.973672949996
large,Q2GA,4,35,13511.973672949996
large,Q2GA,4,36,13511.973672949996
large,Q2GA,4,37,13511.973672949996
large,Q2GA,4,38,13304.425532949572
large,Q2GA,4,39,13304.425532949572
large,Q2GA,4,40,13304.425532949572
large,Q2GA,4,41,13304.425532949572
large,Q2GA,4,42,13304.425532949572
large,Q2GA,4,43,13177.212061414015
large,Q2GA,4,44,13177.212061414015
large,Q2GA,4,45,13177.212061414015
large,Q2GA,4,46,12567.837396650104
large,Q2GA,4,47,12567.837396650104
large,Q2GA,4,48,12470.942403556695
large,Q2GA,4,49,12470.942403556695
large,Q2GA,5,0,18461.577534092146
large,Q2GA,5,1,17863.22182324414
large,Q2GA,5,2,17863.22182324414
large,Q2GA,5,3,17863.22182324414
large,Q2GA,5,4,17863.22182324414
large,Q2GA,5,5,17100.759072967023
large,Q2GA,5,6,16717.868312150313
large,Q2GA,5,7,16717.868312150313
large,Q2GA,5,8,16717.868312150313
large,Q2GA,5,9,16484.982608496197
large,Q2GA,5,10,15817.843780769786
large,Q2GA,5,11,15817.843780769786
large,Q2GA,5,12,15817.843780769786
large,Q2GA,5,13,15817.843780769786
large,Q2GA,5,14,15817.843780769786
large,Q2GA,5,15,13910.673923451304
large,Q2GA,5,16,13910.673923451304
large,Q2GA,5,17,13910.673923451304
large,Q2GA,5,18,13910.673923451304
large,Q2GA,5,19,13910.673923451304
large,Q2GA,5,20,13910.673923451304
large,Q2GA,5,21,13910.673923451304
large,Q2GA,5,22,13910.673923451304
large,Q2GA,5,23,13910.673923451304
large,Q2GA,5,24,13910.673923451304
large,Q2GA,5,25,13910.673923451304
large,Q2GA,5,26,13910.673923451304
large,Q2GA,5,27,13910.673923451304
large,Q2GA,5,28,13910.673923451304
large,Q2GA,5,29,13910.673923451304
large,Q2GA,5,30,13910.673923451304
large,Q2GA,5,31,13910.673923451304
large,Q2GA,5,32,13910.673923451304
large,Q2GA,5,33,13498.13275903081
large,Q2GA,5,34,13243.052138693582
large,Q2GA,5,35,13243.052138693582
large,Q2GA,5,36,13243.052138693582
large,Q2GA,5,37,13243.052138693582
large,Q2GA,5,38,13243.052138693582
large,Q2GA,5,39,13243.052138693582
large,Q2GA,5,40,13243.052138693582
large,Q2GA,5,41,13243.052138693582
large,Q2GA,5,42,13243.052138693582
large,Q2GA,5,43,13243.052138693582
large,Q2GA,5,44,13243.052138693582
large,Q2GA,5,45,13243.052138693582
large,Q2GA,5,46,13243.052138693582
large,Q2GA,5,47,13243.052138693582
large,Q2GA,5,48,13082.335339467885
large,Q2GA,5,49,13082.335339467885
large,Q2GA,6,0,17972.672746040662
large,Q2GA,6,1,17972.672746040662
large,Q2GA,6,2,17610.235161638113
large,Q2GA,6,3,17074.46833205515
large,Q2GA,6,4,17074.46833205515
large,Q2GA,6,5,17074.46833205515
large,Q2GA,6,6,17074.46833205515
large,Q2GA,6,7,17074.46833205515
large,Q2GA,6,8,17074.46833205515
large,Q2GA,6,9,16623.446852815585
large,Q2GA,6,10,15862.371845425627
large,Q2GA,6,11,15862.371845425627
large,Q2GA,6,12,15862.371845425627
large,Q2GA,6,13,15862.371845425627
large,Q2GA,6,14,15711.681148398879
large,Q2GA,6,15,15711.681148398879
large,Q2GA,6,16,15102.451982943921
large,Q2GA,6,17,15102.451982943921
large,Q2GA,6,18,15094.982573136931
large,Q2GA,6,19,15094.982573136931
large,Q2GA,6,20,14751.87958621833
large,Q2GA,6,21,14751.87958621833
large,Q2GA,6,22,14751.87958621833
large,Q2GA,6,23,14751.87958621833
large,Q2GA,6,24,14374.669881803242
large,Q2GA,6,25,14374.669881803242
large,Q2GA,6,26,13645.772236007691
large,Q2GA,6,27,13645.772236007691
large,Q2GA,6,28,13645.772236007691
large,Q2GA,6,29,13605.541688115918
large,Q2GA,6,30,13301.806073887848
large,Q2GA,6,31,13301.806073887848
large,Q2GA,6,32,13301.806073887848
large,Q2GA,6,33,13301.806073887848
large,Q2GA,6,34,13301.806073887848
large,Q2GA,6,35,13301.806073887848
large,Q2GA,6,36,13109.844016836563
large,Q2GA,6,37,13109.844016836563
large,Q2GA,6,38,13109.844016836563
large,Q2GA,6,39,13109.844016836563
large,Q2GA,6,40,13109.844016836563
large,Q2GA,6,41,13018.586782036147
large,Q2GA,6,42,13018.586782036147
large,Q2GA,6,43,13018.586782036147
large,Q2GA,6,44,12740.398003016802
large,Q2GA,6,45,12740.398003016802
large,Q2GA,6,46,12740.398003016802
large,Q2GA,6,47,12740.398003016802
large,Q2GA,6,48,12740.398003016802
large,Q2GA,6,49,12740.398003016802
large,Q2GA,7,0,16361.521538035397
large,Q2GA,7,1,16361.521538035397
large,Q2GA,7,2,16361.521538035397
large,Q2GA,7,3,16361.521538035397
large,Q2GA,7,4,16361.521538035397
large,Q2GA,7,5,16361.521538035397
large,Q2GA,7,6,14121.008646553182
large,Q2GA,7,7,14121.008646553182
large,Q2GA,7,8,14121.008646553182
large,Q2GA,7,9,14121.008646553182
large,Q2GA,7,10,14121.008646553182
large,Q2GA,7,11,14121.008646553182
large,Q2GA,7,12,13426.037223395462
large,Q2GA,7,13,13426.037223395462
large,Q2GA,7,14,13426.037223395462
large,Q2GA,7,15,13426.037223395462
large,Q2GA,7,16,13426.037223395462
large,Q2GA,7,17,13426.037223395462
large,Q2GA,7,18,13426.037223395462
large,Q2GA,7,19,13426.037223395462
large,Q2GA,7,20,13426.037223395462
large,Q2GA,7,21,13426.037223395462
large,Q2GA,7,22,13280.85289412962
large,Q2GA,7,23,13280.85289412962
large,Q2GA,7,24,13280.85289412962
large,Q2GA,7,25,13280.85289412962
large,Q2GA,7,26,13280.85289412962
large,Q2GA,7,27,13108.198351274626
large,Q2GA,7,28,13108.198351274626
large,Q2GA,7,29,13108.198351274626
large,Q2GA,7,30,13108.198351274626
large,Q2GA,7,31,13108.198351274626
large,Q2GA,7,32,12710.28345819452
large,Q2GA,7,33,12710.28345819452
large,Q2GA,7,34,12710.28345819452
large,Q2GA,7,35,12710.28345819452
large,Q2GA,7,36,12645.65665158886
